FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX,total_seats,tier1_hist_pct,tier2_hist_pct,tier3_hist_pct,day_of_week,month,Tier1_pct,Tier2_pct,Tier3_pct,Tier1_est_pax,Tier2_est_pax,Tier3_est_pax,category,cluster
2025-09-25,15:04:00,Afternoon,BA,BA5575,LHR,MAD,Spain,Europe,SHORT,A320,0,0,180,0,6,25,180,0.0,0.03333333333333333,0.1388888888888889,Thursday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-17,18:01:00,Evening,BA,BA5197,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,1,7,29,180,0.005555555555555556,0.03888888888888889,0.16111111111111112,Thursday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-30,21:44:00,Evening,BA,BA4831,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,0,180,1,6,25,180,0.005555555555555556,0.03333333333333333,0.1388888888888889,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-10,06:53:00,Morning,BA,BA2104,LHR,DXB,UAE,Middle East,LONG,B787,0,31,173,4,12,43,204,0.0196078431372549,0.058823529411764705,0.2107843137254902,Thursday,4,0.0,0.02710843373493976,0.10784313725490197,0,6,22,Middle East|Morning,0
2025-06-27,20:07:00,Evening,BA,BA1135,LHR,HND,Japan,Asia,LONG,B787,0,31,173,0,14,48,204,0.0,0.06862745098039216,0.23529411764705882,Friday,6,0.0,0.02433949410579942,0.09662224264705882,0,5,20,Asia|Evening,2
2025-06-03,17:25:00,Afternoon,BA,BA3002,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,9,35,235,0.0,0.03829787234042553,0.14893617021276595,Tuesday,6,0.0,0.02710843373493976,0.10542168674698796,0,6,25,Middle East|Afternoon,1
2025-08-11,20:02:00,Evening,BA,BA5513,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,1,6,25,235,0.00425531914893617,0.02553191489361702,0.10638297872340426,Monday,8,0.0,0.02710843373493976,0.10574018126888217,0,6,25,Middle East|Evening,1
2025-09-14,08:47:00,Morning,BA,BA8817,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,20,160,3,8,30,180,0.016666666666666666,0.044444444444444446,0.16666666666666666,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-10,15:39:00,Afternoon,BA,BA8173,LHR,JFK,USA,North America,LONG,B777,0,32,300,0,8,31,332,0.0,0.024096385542168676,0.09337349397590361,Friday,10,0.0,0.027190332326283987,0.10574018126888217,0,9,35,North America|Afternoon,1
2025-07-13,07:33:00,Morning,BA,BA5549,LHR,JFK,USA,North America,LONG,B777,0,32,304,0,3,18,336,0.0,0.008928571428571428,0.05357142857142857,Sunday,7,0.0,0.02734375,0.10574018126888217,0,9,36,North America|Morning,3
2025-07-25,22:01:00,Evening,BA,BA4384,LHR,MUC,Germany,Europe,SHORT,A320,0,7,173,0,11,39,180,0.0,0.06111111111111111,0.21666666666666667,Friday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-04,21:21:00,Evening,BA,BA8154,LHR,JFK,USA,North America,LONG,B777,0,48,224,0,10,37,272,0.0,0.03676470588235294,0.13602941176470587,Thursday,9,0.0,0.02734375,0.10638297872340426,0,7,29,North America|Evening,1
2025-04-02,15:50:00,Afternoon,BA,BA3713,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,0,16,54,180,0.0,0.08888888888888889,0.3,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-26,14:43:00,Afternoon,BA,BA8154,LHR,LAX,USA,North America,LONG,B787,0,35,179,0,15,50,214,0.0,0.07009345794392523,0.2336448598130841,Tuesday,8,0.0,0.027190332326283987,0.10574018126888217,0,6,23,North America|Afternoon,1
2025-04-25,13:38:00,Lunchtime,BA,BA7675,LHR,IST,Turkey,Europe,SHORT,A320,0,11,169,2,4,20,180,0.011111111111111112,0.022222222222222223,0.1111111111111111,Friday,4,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-10-25,17:45:00,Afternoon,BA,BA1160,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,12,43,235,0.0,0.05106382978723404,0.1829787234042553,Saturday,10,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-08-02,12:43:00,Lunchtime,BA,BA4956,LHR,CDG,France,Europe,SHORT,A320,0,0,180,0,3,15,180,0.0,0.016666666666666666,0.08333333333333333,Saturday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-29,22:40:00,Evening,BA,BA9476,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,6,174,1,12,41,180,0.005555555555555556,0.06666666666666667,0.22777777777777777,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-28,11:26:00,Morning,BA,BA6555,LHR,DFW,USA,North America,LONG,B777,8,49,178,3,5,22,235,0.01276595744680851,0.02127659574468085,0.09361702127659574,Monday,4,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-04-16,09:14:00,Morning,BA,BA5459,LHR,ORD,USA,North America,LONG,B787,8,48,200,4,2,14,256,0.015625,0.0078125,0.0546875,Wednesday,4,0.0,0.02734375,0.10574018126888217,0,7,27,North America|Morning,3
2025-10-21,10:46:00,Morning,BA,BA7980,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,9,35,272,0.0,0.03308823529411765,0.12867647058823528,Tuesday,10,0.0,0.025020859407592824,0.09787234042553192,0,7,27,Asia|Morning,0
2025-10-02,06:57:00,Morning,BA,BA8146,LHR,MUC,Germany,Europe,SHORT,A320,0,11,169,3,0,0,180,0.016666666666666666,0.0,0.0,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-25,16:01:00,Afternoon,BA,BA3869,LHR,BCN,Spain,Europe,SHORT,A320,0,16,164,0,0,3,180,0.0,0.0,0.016666666666666666,Thursday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-19,11:07:00,Morning,BA,BA4616,LHR,IST,Turkey,Europe,SHORT,A320,0,8,172,1,7,28,180,0.005555555555555556,0.03888888888888889,0.15555555555555556,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-20,09:37:00,Morning,BA,BA5423,LHR,BCN,Spain,Europe,SHORT,A320,0,17,163,1,8,32,180,0.005555555555555556,0.044444444444444446,0.17777777777777778,Friday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-29,06:55:00,Morning,BA,BA8126,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,11,169,0,6,25,180,0.0,0.03333333333333333,0.1388888888888889,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-08,19:41:00,Evening,BA,BA5269,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,0,6,235,0.0,0.0,0.02553191489361702,Wednesday,10,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-06-21,13:24:00,Lunchtime,BA,BA1183,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,0,3,18,180,0.0,0.016666666666666666,0.1,Saturday,6,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-05-27,07:06:00,Morning,BA,BA6613,LHR,FRA,Germany,Europe,SHORT,A320,0,14,166,2,10,36,180,0.011111111111111112,0.05555555555555555,0.2,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-04,19:48:00,Evening,BA,BA5065,LHR,DFW,USA,North America,LONG,B787,0,35,179,0,11,39,214,0.0,0.0514018691588785,0.1822429906542056,Thursday,9,0.0,0.02734375,0.10638297872340426,0,6,23,North America|Evening,1
2025-10-26,10:36:00,Morning,BA,BA8298,LHR,DXB,UAE,Middle East,LONG,B777,0,48,224,0,8,30,272,0.0,0.029411764705882353,0.11029411764705882,Sunday,10,0.0,0.02710843373493976,0.10784313725490197,0,7,29,Middle East|Morning,3
2025-06-06,19:32:00,Evening,BA,BA2004,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,14,48,235,0.0,0.059574468085106386,0.20425531914893616,Friday,6,0.0,0.02710843373493976,0.10574018126888217,0,6,25,Middle East|Evening,1
2025-05-17,15:00:00,Afternoon,BA,BA5996,LHR,IST,Turkey,Europe,SHORT,A320,0,12,168,0,10,36,180,0.0,0.05555555555555555,0.2,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-04,18:08:00,Evening,BA,BA8172,LHR,VIE,Austria,Europe,SHORT,A320,0,8,172,4,4,19,180,0.022222222222222223,0.022222222222222223,0.10555555555555556,Saturday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-25,06:50:00,Morning,BA,BA9596,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,1,6,26,180,0.005555555555555556,0.03333333333333333,0.14444444444444443,Saturday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-21,06:24:00,Morning,BA,BA4026,LHR,DFW,USA,North America,LONG,A350,0,56,275,3,0,8,331,0.00906344410876133,0.0,0.02416918429003021,Saturday,6,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-04-19,11:02:00,Morning,BA,BA7588,LHR,MUC,Germany,Europe,SHORT,A320,0,20,160,0,7,29,180,0.0,0.03888888888888889,0.16111111111111112,Saturday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-16,20:05:00,Evening,BA,BA3872,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,14,48,469,0.0,0.029850746268656716,0.1023454157782516,Wednesday,4,0.0,0.02433949410579942,0.09662224264705882,0,11,45,Asia|Evening,1
2025-09-11,12:00:00,Lunchtime,BA,BA8481,LHR,ORD,USA,North America,LONG,A380,14,97,358,0,12,41,469,0.0,0.0255863539445629,0.08742004264392324,Thursday,9,0.0,0.027190332326283987,0.10747663551401869,0,13,50,North America|Lunchtime,3
2025-09-02,21:42:00,Evening,BA,BA7602,LHR,ORD,USA,North America,LONG,B777,0,48,224,0,15,52,272,0.0,0.05514705882352941,0.19117647058823528,Tuesday,9,0.0,0.02734375,0.10638297872340426,0,7,29,North America|Evening,1
2025-07-03,07:22:00,Morning,BA,BA2272,LHR,MAD,Spain,Europe,SHORT,A320,0,13,167,0,6,26,180,0.0,0.03333333333333333,0.14444444444444443,Thursday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-10,10:18:00,Morning,BA,BA5710,LHR,IST,Turkey,Europe,SHORT,A320,0,6,174,1,15,51,180,0.005555555555555556,0.08333333333333333,0.2833333333333333,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-18,08:07:00,Morning,BA,BA2506,LHR,FRA,Germany,Europe,SHORT,A320,0,3,177,0,7,27,180,0.0,0.03888888888888889,0.15,Friday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-30,08:57:00,Morning,BA,BA3579,LHR,BCN,Spain,Europe,SHORT,A320,0,13,167,0,16,53,180,0.0,0.08888888888888889,0.29444444444444445,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-17,20:22:00,Evening,BA,BA4626,LHR,DFW,USA,North America,LONG,B787,0,31,173,0,8,30,204,0.0,0.0392156862745098,0.14705882352941177,Saturday,5,0.0,0.02734375,0.10638297872340426,0,6,22,North America|Evening,1
2025-09-28,15:57:00,Afternoon,BA,BA1862,LHR,CDG,France,Europe,SHORT,A320,0,3,177,0,12,41,180,0.0,0.06666666666666667,0.22777777777777777,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-05,22:37:00,Evening,BA,BA8085,LHR,JFK,USA,North America,LONG,B777,0,32,300,1,16,53,332,0.0030120481927710845,0.04819277108433735,0.15963855421686746,Monday,5,0.0,0.02734375,0.10638297872340426,0,9,35,North America|Evening,1
2025-08-01,09:57:00,Morning,BA,BA6589,LHR,MUC,Germany,Europe,SHORT,A320,0,13,167,0,7,27,180,0.0,0.03888888888888889,0.15,Friday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-24,07:06:00,Morning,BA,BA3169,LHR,VIE,Austria,Europe,SHORT,A320,0,20,160,0,9,34,180,0.0,0.05,0.18888888888888888,Wednesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-04,15:28:00,Afternoon,BA,BA6685,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,15,50,235,0.0,0.06382978723404255,0.2127659574468085,Friday,7,0.0,0.02710843373493976,0.10542168674698796,0,6,25,Middle East|Afternoon,1
2025-07-03,13:25:00,Lunchtime,BA,BA2898,LHR,AMS,Netherlands,Europe,SHORT,A320,0,9,171,2,7,28,180,0.011111111111111112,0.03888888888888889,0.15555555555555556,Thursday,7,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-05-25,18:52:00,Evening,BA,BA2654,LHR,FRA,Germany,Europe,SHORT,A320,0,6,174,2,1,10,180,0.011111111111111112,0.005555555555555556,0.05555555555555555,Sunday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-13,10:25:00,Morning,BA,BA8912,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,1,179,1,19,64,180,0.005555555555555556,0.10555555555555556,0.35555555555555557,Sunday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-21,17:05:00,Afternoon,BA,BA5693,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,5,23,235,0.0,0.02127659574468085,0.09787234042553192,Monday,7,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-09-13,22:39:00,Evening,BA,BA7681,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,9,33,331,0.0,0.027190332326283987,0.09969788519637462,Saturday,9,0.0,0.02710843373493976,0.10574018126888217,0,9,35,Middle East|Evening,1
2025-07-26,13:19:00,Lunchtime,BA,BA3257,LHR,ORD,USA,North America,LONG,B777,0,32,300,0,14,48,332,0.0,0.04216867469879518,0.14457831325301204,Saturday,7,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-07-14,17:00:00,Afternoon,BA,BA4961,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,5,4,21,180,0.027777777777777776,0.022222222222222223,0.11666666666666667,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-07,09:25:00,Morning,BA,BA2371,LHR,MAD,Spain,Europe,SHORT,A320,0,19,161,5,2,15,180,0.027777777777777776,0.011111111111111112,0.08333333333333333,Saturday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-27,20:07:00,Evening,BA,BA1411,LHR,CDG,France,Europe,SHORT,A320,0,12,168,1,9,34,180,0.005555555555555556,0.05,0.18888888888888888,Friday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-15,13:33:00,Lunchtime,BA,BA5851,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,0,0,2,336,0.0,0.0,0.005952380952380952,Thursday,5,0.0,0.02734375,0.11144578313253012,0,9,37,Middle East|Lunchtime,3
2025-08-07,13:44:00,Lunchtime,BA,BA3276,LHR,CDG,France,Europe,SHORT,A320,0,11,169,3,6,26,180,0.016666666666666666,0.03333333333333333,0.14444444444444443,Thursday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-04-09,15:01:00,Afternoon,BA,BA8182,LHR,IST,Turkey,Europe,SHORT,A320,0,18,162,0,9,34,180,0.0,0.05,0.18888888888888888,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-02,10:07:00,Morning,BA,BA5978,LHR,MUC,Germany,Europe,SHORT,A320,0,2,178,1,6,26,180,0.005555555555555556,0.03333333333333333,0.14444444444444443,Saturday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-01,19:36:00,Evening,BA,BA7452,LHR,ORD,USA,North America,LONG,B787,0,31,173,0,0,6,204,0.0,0.0,0.029411764705882353,Thursday,5,0.0,0.02734375,0.10638297872340426,0,6,22,North America|Evening,1
2025-06-14,11:36:00,Morning,BA,BA8249,LHR,DFW,USA,North America,LONG,B777,0,48,224,0,16,55,272,0.0,0.058823529411764705,0.20220588235294118,Saturday,6,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-09-05,19:06:00,Evening,BA,BA2814,LHR,FRA,Germany,Europe,SHORT,A320,0,4,176,0,8,32,180,0.0,0.044444444444444446,0.17777777777777778,Friday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-20,11:15:00,Morning,BA,BA5799,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,0,16,53,180,0.0,0.08888888888888889,0.29444444444444445,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-25,09:29:00,Morning,BA,BA4737,LHR,HND,Japan,Asia,LONG,A350,0,56,275,0,6,26,331,0.0,0.01812688821752266,0.07854984894259819,Saturday,10,0.0,0.025020859407592824,0.09787234042553192,0,8,32,Asia|Morning,0
2025-08-06,09:30:00,Morning,BA,BA4366,LHR,JFK,USA,North America,LONG,A350,0,56,275,1,3,17,331,0.0030211480362537764,0.00906344410876133,0.0513595166163142,Wednesday,8,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-08-03,13:28:00,Lunchtime,BA,BA8830,LHR,AMS,Netherlands,Europe,SHORT,A320,0,9,171,0,9,34,180,0.0,0.05,0.18888888888888888,Sunday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-12,07:31:00,Morning,BA,BA5933,LHR,FRA,Germany,Europe,SHORT,A320,0,1,179,0,7,27,180,0.0,0.03888888888888889,0.15,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-08,20:18:00,Evening,BA,BA2377,LHR,JFK,USA,North America,LONG,B777,0,32,304,0,1,12,336,0.0,0.002976190476190476,0.03571428571428571,Friday,8,0.0,0.02734375,0.10638297872340426,0,9,36,North America|Evening,1
2025-10-14,09:29:00,Morning,BA,BA4558,LHR,IST,Turkey,Europe,SHORT,A320,0,10,170,0,16,53,180,0.0,0.08888888888888889,0.29444444444444445,Tuesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-23,06:26:00,Morning,BA,BA1096,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,5,4,21,180,0.027777777777777776,0.022222222222222223,0.11666666666666667,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-16,21:24:00,Evening,BA,BA5591,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,0,0,2,180,0.0,0.0,0.011111111111111112,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-21,13:22:00,Lunchtime,BA,BA2533,LHR,FRA,Germany,Europe,SHORT,A320,0,0,180,0,15,51,180,0.0,0.08333333333333333,0.2833333333333333,Monday,4,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-05-04,10:21:00,Morning,BA,BA3714,LHR,FRA,Germany,Europe,SHORT,A320,0,11,169,2,5,22,180,0.011111111111111112,0.027777777777777776,0.12222222222222222,Sunday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-24,17:01:00,Afternoon,BA,BA5698,LHR,MUC,Germany,Europe,SHORT,A320,0,8,172,2,4,21,180,0.011111111111111112,0.022222222222222223,0.11666666666666667,Sunday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-04,09:57:00,Morning,BA,BA6883,LHR,FRA,Germany,Europe,SHORT,A320,0,13,167,0,0,3,180,0.0,0.0,0.016666666666666666,Sunday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-05,10:48:00,Morning,BA,BA8038,LHR,MAD,Spain,Europe,SHORT,A320,0,13,167,1,17,57,180,0.005555555555555556,0.09444444444444444,0.31666666666666665,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-12,09:07:00,Morning,BA,BA6345,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,1,1,10,180,0.005555555555555556,0.005555555555555556,0.05555555555555555,Sunday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-22,13:27:00,Lunchtime,BA,BA6226,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,1,8,31,180,0.005555555555555556,0.044444444444444446,0.17222222222222222,Wednesday,10,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-10,07:05:00,Morning,BA,BA5766,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,13,45,235,0.0,0.05531914893617021,0.19148936170212766,Wednesday,9,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-10-08,06:31:00,Morning,BA,BA4131,LHR,DFW,USA,North America,LONG,A380,14,97,358,4,10,37,469,0.008528784648187633,0.021321961620469083,0.07889125799573561,Wednesday,10,0.0,0.02734375,0.10574018126888217,0,13,50,North America|Morning,3
2025-09-20,11:43:00,Morning,BA,BA1258,LHR,JFK,USA,North America,LONG,B787,0,31,173,0,7,29,204,0.0,0.03431372549019608,0.14215686274509803,Saturday,9,0.0,0.02734375,0.10574018126888217,0,6,22,North America|Morning,3
2025-05-23,22:50:00,Evening,BA,BA6521,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,0,0,4,180,0.0,0.0,0.022222222222222223,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-12,11:08:00,Morning,BA,BA3831,LHR,FRA,Germany,Europe,SHORT,A320,0,10,170,0,3,18,180,0.0,0.016666666666666666,0.1,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-20,17:07:00,Afternoon,BA,BA1813,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,0,9,33,180,0.0,0.05,0.18333333333333332,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-13,09:22:00,Morning,BA,BA6349,LHR,JFK,USA,North America,LONG,B787,0,35,179,2,3,18,214,0.009345794392523364,0.014018691588785047,0.08411214953271028,Friday,6,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-05-30,22:06:00,Evening,BA,BA7120,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,0,9,33,256,0.0,0.03515625,0.12890625,Friday,5,0.0,0.02710843373493976,0.10574018126888217,0,7,27,Middle East|Evening,1
2025-06-20,07:03:00,Morning,BA,BA2401,LHR,ORD,USA,North America,LONG,B777,0,48,224,0,11,41,272,0.0,0.04044117647058824,0.15073529411764705,Friday,6,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-06-23,18:37:00,Evening,BA,BA4580,LHR,FRA,Germany,Europe,SHORT,A320,0,10,170,0,13,45,180,0.0,0.07222222222222222,0.25,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-27,21:35:00,Evening,BA,BA3940,LHR,VIE,Austria,Europe,SHORT,A320,0,10,170,0,1,11,180,0.0,0.005555555555555556,0.06111111111111111,Sunday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-16,20:06:00,Evening,BA,BA7619,LHR,HND,Japan,Asia,LONG,B777,0,48,224,3,20,65,272,0.011029411764705883,0.07352941176470588,0.23897058823529413,Monday,6,0.0,0.02433949410579942,0.09662224264705882,0,7,26,Asia|Evening,2
2025-09-17,22:44:00,Evening,BA,BA7065,LHR,MUC,Germany,Europe,SHORT,A320,0,20,160,0,12,42,180,0.0,0.06666666666666667,0.23333333333333334,Wednesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-23,16:24:00,Afternoon,BA,BA5063,LHR,ORD,USA,North America,LONG,A350,0,56,275,1,8,30,331,0.0030211480362537764,0.02416918429003021,0.09063444108761329,Wednesday,4,0.0,0.027190332326283987,0.10574018126888217,0,9,35,North America|Afternoon,1
2025-09-22,19:07:00,Evening,BA,BA7433,LHR,HND,Japan,Asia,LONG,A350,0,56,275,1,14,47,331,0.0030211480362537764,0.04229607250755287,0.1419939577039275,Monday,9,0.0,0.02433949410579942,0.09662224264705882,0,8,32,Asia|Evening,2
2025-05-14,18:54:00,Evening,BA,BA2621,LHR,MAD,Spain,Europe,SHORT,A320,0,19,161,1,21,67,180,0.005555555555555556,0.11666666666666667,0.37222222222222223,Wednesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-05,21:40:00,Evening,BA,BA2237,LHR,AMS,Netherlands,Europe,SHORT,A320,0,6,174,1,0,8,180,0.005555555555555556,0.0,0.044444444444444446,Saturday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-03,20:54:00,Evening,BA,BA5991,LHR,ORD,USA,North America,LONG,B787,8,42,166,0,7,27,216,0.0,0.032407407407407406,0.125,Thursday,4,0.0,0.02734375,0.10638297872340426,0,6,23,North America|Evening,1
2025-09-28,15:54:00,Afternoon,BA,BA6469,LHR,HND,Japan,Asia,LONG,B777,0,48,224,2,0,0,272,0.007352941176470588,0.0,0.0,Sunday,9,0.0,0.029774569402228977,0.11061507936507936,0,8,30,Asia|Afternoon,2
2025-05-22,10:38:00,Morning,BA,BA4642,LHR,ORD,USA,North America,LONG,A380,14,97,358,1,9,33,469,0.0021321961620469083,0.019189765458422176,0.07036247334754797,Thursday,5,0.0,0.02734375,0.10574018126888217,0,13,50,North America|Morning,3
